task_id,correct_shape,correct_size,generated_shape,generated_size,accuracy,failed,error_type,correct_grid,generated_grid,source_file,shape_match,size_diff,size_ratio
97999447,"(9, 8)",72,"(5, 8)",40.0,0.0,False,,"0 0 0 0 0 0 0 0
0 0 0 3 5 3 5 3
0 0 4 5 4 5 4 5
0 0 0 0 0 0 0 0
0 0 0 0 8 5 8 5
0 0 0 0 0 0 0 0
0 0 0 2 5 2 5 2
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0
0 0 3 5 3 5 3 5
0 0 4 5 4 5 4 5
0 0 0 0 8 5 8 5 8
0 0 0 0 2 5 2 5 2",llada_parallel.out,False,32.0,0.5555555555555556
97a05b5b,"(8, 12)",96,"(1, 42)",42.0,0.0,False,,"2 2 2 2 2 2 2 2 2 1 1 1
2 2 8 8 3 3 2 2 2 1 2 1
2 2 2 8 3 2 2 2 2 1 1 1
2 8 2 2 3 3 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 4 4 4 2 2
2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 4 4 4 2 2",2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,llada_parallel.out,False,54.0,0.4375
98cf29f8,"(12, 17)",204,"(3, 17)",51.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 3 3 3 3 3 7 7 7 7 0 0 0 0 0 0 0
0 3 3 3 3 3 7 7 7 7 0 0 0 0 0 0 0
0 3 3 3 3 3 7 7 7 7 0 0 0 0 0 0 0
0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0",llada_parallel.out,False,153.0,0.25
995c5fa3,"(3, 3)",9,"(3, 14)",42.0,0.0,False,,"4 4 4
3 3 3
8 8 8","0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,33.0,4.666666666666667
99b1bc43,"(4, 4)",16,"(9, 4)",36.0,0.0,False,,"0 3 3 0
0 3 0 3
3 0 3 3
3 3 3 0","0 0 0 0
0 0 0 0
0 0 3 3
3 3 3 3
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,20.0,2.25
99fa7670,"(7, 8)",56,"(1, 42)",42.0,0.0,False,,"0 0 0 8 8 8 8 8
0 0 0 0 0 0 0 8
0 0 7 7 7 7 7 7
0 0 0 0 0 0 0 7
0 0 0 0 0 2 2 2
0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 2",0 0 0 8 8 8 8 8 0 0 0 0 0 0 0 8 0 0 7 7 7 7 7 7 0 0 0 0 0 0 0 7 0 0 0 0 0 2 2 2 0 0,llada_parallel.out,False,14.0,0.75
9aec4887,"(7, 7)",49,"(7, 6)",42.0,0.0,False,,"0 1 1 1 1 1 0
2 8 1 0 1 8 4
2 2 0 1 8 0 4
2 0 2 8 4 4 4
2 0 0 3 0 0 4
2 8 3 0 3 8 4
0 3 3 3 3 3 0","0 1 1 1 1 0
2 8 0 0 8 4
2 0 8 0 8 4
2 0 8 8 8 4
2 0 8 0 8 4
2 8 0 0 8 4
0 3 3 3 3 0",llada_parallel.out,False,7.0,0.8571428571428571
9af7a82c,"(6, 5)",30,"(10, 4)",40.0,0.0,False,,"1 8 2 3 4
1 8 2 3 0
1 8 2 0 0
1 8 0 0 0
1 0 0 0 0
1 0 0 0 0","1 8 2 2
1 8 2 0
1 8 0 0
1 8 0 0
1 0 0 0
1 0 0 0
1 0 0 0
1 0 0 0
1 0 0 0
1 0 0 0",llada_parallel.out,False,10.0,1.3333333333333333
9d9215db,"(19, 19)",361,"(1, 43)",43.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 4 0 8 0 8 0 8 0 4 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 8 0 0 0 0 0 0 0 8 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 8 0 0 0 0 0 0 0 8 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 8 0 0 0 0 0 0 0 8 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 4 0 8 0 8 0 8 0 4 0 0 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,318.0,0.11911357340720222
846bdb03,"(6, 8)",48,"(7, 6)",42.0,0.0,False,,"4 0 0 0 0 0 0 4
2 0 0 2 8 0 8 8
2 2 2 2 8 8 8 8
2 0 2 0 0 0 8 8
2 2 2 0 0 0 8 8
4 0 0 0 0 0 0 4","4 0 0 0 0 4
2 2 2 0 0 8
2 2 2 0 0 8
2 2 2 0 0 8
2 2 2 0 0 8
4 0 0 0 0 4
4 0 0 0 0 4",llada_parallel.out,False,6.0,0.875
855e0971,"(17, 15)",255,"(3, 14)",42.0,0.0,False,,"8 8 8 8 0 8 8 8 8 8 8 8 0 8 8
8 8 8 8 0 8 8 8 8 8 8 8 0 8 8
8 8 8 8 0 8 8 8 8 8 8 8 0 8 8
8 8 8 8 0 8 8 8 8 8 8 8 0 8 8
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
4 4 4 4 4 4 4 4 4 4 0 4 4 4 4
4 4 4 4 4 4 4 4 4 4 0 4 4 4 4
4 4 4 4 4 4 4 4 4 4 0 4 4 4 4
4 4 4 4 4 4 4 4 4 4 0 4 4 4 4
4 4 4 4 4 4 4 4 4 4 0 4 4 4 4
2 0 2 2 2 2 2 2 2 2 2 2 2 2 2
2 0 2 2 2 2 2 2 2 2 2 2 2 2 2
2 0 2 2 2 2 2 2 2 2 2 2 2 2 2
2 0 2 2 2 2 2 2 2 2 2 2 2 2 2","0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,213.0,0.16470588235294117
85c4e7cd,"(14, 14)",196,"(3, 14)",42.0,0.0,False,,"5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 6 6 6 6 6 6 6 6 6 6 6 6 5
5 6 7 7 7 7 7 7 7 7 7 7 6 5
5 6 7 3 3 3 3 3 3 3 3 7 6 5
5 6 7 3 4 4 4 4 4 4 3 7 6 5
5 6 7 3 4 2 2 2 2 4 3 7 6 5
5 6 7 3 4 2 8 8 2 4 3 7 6 5
5 6 7 3 4 2 8 8 2 4 3 7 6 5
5 6 7 3 4 2 2 2 2 4 3 7 6 5
5 6 7 3 4 4 4 4 4 4 3 7 6 5
5 6 7 3 3 3 3 3 3 3 3 7 6 5
5 6 7 7 7 7 7 7 7 7 7 7 6 5
5 6 6 6 6 6 6 6 6 6 6 6 6 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5","4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 2 2 2 2 2 2 2 2 2 2 2 2 4
4 2 1 1 1 1 1 1 1 1 1 1 2 4",llada_parallel.out,False,154.0,0.21428571428571427
868de0fa,"(20, 20)",400,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 7 7 7 1 0 0 0
0 1 1 1 1 1 1 1 1 0 0 0 1 7 7 7 1 0 0 0
0 1 2 2 2 2 2 2 1 0 0 0 1 7 7 7 1 0 0 0
0 1 2 2 2 2 2 2 1 0 0 0 1 1 1 1 1 0 0 0
0 1 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0
0 1 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0
0 1 2 2 2 2 2 2 1 0 1 1 1 1 1 1 1 1 1 1
0 1 2 2 2 2 2 2 1 0 1 2 2 2 2 2 2 2 2 1
0 1 1 1 1 1 1 1 1 0 1 2 2 2 2 2 2 2 2 1
0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 1
0 1 1 1 1 1 1 1 0 0 1 2 2 2 2 2 2 2 2 1
0 1 7 7 7 7 7 1 0 0 1 2 2 2 2 2 2 2 2 1
0 1 7 7 7 7 7 1 0 0 1 2 2 2 2 2 2 2 2 1
0 1 7 7 7 7 7 1 0 0 1 2 2 2 2 2 2 2 2 1
0 1 7 7 7 7 7 1 0 0 1 2 2 2 2 2 2 2 2 1
0 1 7 7 7 7 7 1 0 0 1 1 1 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1,llada_parallel.out,False,358.0,0.105
8731374e,"(10, 8)",80,"(3, 17)",51.0,0.0,False,,"8 8 1 8 8 8 1 8
8 8 1 8 8 8 1 8
1 1 1 1 1 1 1 1
8 8 1 8 8 8 1 8
8 8 1 8 8 8 1 8
1 1 1 1 1 1 1 1
8 8 1 8 8 8 1 8
8 8 1 8 8 8 1 8
8 8 1 8 8 8 1 8
8 8 1 8 8 8 1 8","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1",llada_parallel.out,False,29.0,0.6375
88a10436,"(10, 11)",110,"(4, 11)",44.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 2 2 0 0 0 0 0 0
0 0 1 1 0 0 0 0 0 0 0
0 0 0 3 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2 2 0 0 0
0 0 0 0 0 1 1 0 0 0 0
0 0 0 0 0 0 3 3 0 0 0","0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0",llada_parallel.out,False,66.0,0.4
88a62173,"(2, 2)",4,"(5, 5)",25.0,0.0,False,,"5 0
0 5","5 5 0 5 0
0 5 0 0 5
0 0 0 0 0
5 5 0 5 5
0 5 0 0 5",llada_parallel.out,False,21.0,6.25
8a004b2b,"(14, 18)",252,"(2, 18)",36.0,0.0,False,,"4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 8 8 8 8 0 0 0 0 3 3 3 3 0 0
0 0 0 0 8 8 8 8 0 0 0 0 3 3 3 3 0 0
0 0 0 0 8 8 8 8 0 0 0 0 3 3 3 3 0 0
0 0 0 0 8 8 8 8 0 0 0 0 3 3 3 3 0 0
0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0
4 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 4","4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,216.0,0.14285714285714285
8be77c9e,"(6, 3)",18,"(6, 3)",18.0,100.0,False,,"0 0 0
0 0 1
1 0 0
1 0 0
0 0 1
0 0 0","0 0 0
0 0 1
1 0 0
1 0 0
0 0 1
0 0 0",llada_parallel.out,True,0.0,1.0
8d5021e8,"(9, 4)",36,"(11, 4)",44.0,0.0,False,,"3 3 3 3
0 3 3 0
3 3 3 3
3 3 3 3
0 3 3 0
3 3 3 3
3 3 3 3
0 3 3 0
3 3 3 3","3 3 3 3
3 3 3 3
3 3 3 3
3 3 3 3
3 3 3 3
3 3 3 3
3 3 3 3
3 3 3 3
3 3 3 3
3 3
3 3 3 3",llada_parallel.out,False,8.0,1.2222222222222223
8d510a79,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 0 0 1 0 0 1 0 0 0
0 2 0 1 0 0 1 0 2 0
0 2 0 0 0 0 1 0 2 0
0 2 0 0 0 0 0 0 2 0
5 5 5 5 5 5 5 5 5 5
2 0 0 0 0 2 0 0 0 0
2 0 0 0 0 2 0 0 0 0
2 0 1 0 0 2 0 0 0 0
2 0 1 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 1 0","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_parallel.out,False,50.0,0.5
8e1813be,"(7, 7)",49,"(7, 6)",42.0,0.0,False,,"2 2 2 2 2 2 2
3 3 3 3 3 3 3
8 8 8 8 8 8 8
4 4 4 4 4 4 4
6 6 6 6 6 6 6
1 1 1 1 1 1 1
7 7 7 7 7 7 7","2 2 2 2 2 2
3 3 3 3 3 3
8 8 8 8 8 8
4 4 4 4 4 4
6 6 6 6 6 6
1 1 1 1 1 1
7 7 7 7 7 7",llada_parallel.out,False,7.0,0.8571428571428571
8e5a5113,"(3, 11)",33,"(3, 11)",33.0,84.85,False,,"3 3 9 5 2 9 3 5 9 9 2
9 9 9 5 9 9 3 5 9 9 9
2 9 9 5 9 9 9 5 9 3 3","3 3 9 5 9 9 3 5 9 9 9
9 9 9 5 9 9 9 5 9 9 9
2 9 9 5 9 9 9 5 9 9 2",llada_parallel.out,True,0.0,1.0
8eb1be9a,"(14, 13)",182,"(2, 1)",2.0,0.0,False,,"0 1 0 0 1 0 0 1 0 0 1 0 0
1 0 1 1 0 1 1 0 1 1 0 1 1
1 0 1 1 0 1 1 0 1 1 0 1 1
0 1 0 0 1 0 0 1 0 0 1 0 0
1 0 1 1 0 1 1 0 1 1 0 1 1
1 0 1 1 0 1 1 0 1 1 0 1 1
0 1 0 0 1 0 0 1 0 0 1 0 0
1 0 1 1 0 1 1 0 1 1 0 1 1
1 0 1 1 0 1 1 0 1 1 0 1 1
0 1 0 0 1 0 0 1 0 0 1 0 0
1 0 1 1 0 1 1 0 1 1 0 1 1
1 0 1 1 0 1 1 0 1 1 0 1 1
0 1 0 0 1 0 0 1 0 0 1 0 0
1 0 1 1 0 1 1 0 1 1 0 1 1","2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2",llada_parallel.out,False,180.0,0.01098901098901099
8efcae92,"(9, 10)",90,"(3, 17)",51.0,0.0,False,,"1 1 1 1 2 1 1 2 1 1
1 1 1 1 1 1 1 1 1 1
1 1 2 1 1 1 1 1 1 1
1 1 1 1 1 2 1 1 2 1
1 1 1 1 1 1 1 1 1 1
1 2 1 2 1 1 1 1 1 1
1 1 1 1 1 1 1 2 1 1
1 1 2 1 2 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1",llada_parallel.out,False,39.0,0.5666666666666667
8f2ea7aa,"(9, 9)",81,"(5, 9)",45.0,0.0,False,,"2 0 0 0 0 0 0 0 0
2 2 0 0 0 0 0 0 0
0 2 2 0 0 0 0 0 0
2 0 0 2 0 0 0 0 0
2 2 0 2 2 0 0 0 0
0 2 2 0 2 2 0 0 0
0 0 0 2 0 0 2 0 0
0 0 0 2 2 0 2 2 0
0 0 0 0 2 2 0 2 2","0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0",llada_parallel.out,False,36.0,0.5555555555555556
90c28cc7,"(3, 3)",9,"(2, 21)",42.0,0.0,False,,"2 4 1
8 3 8
2 4 2","0 2 2 2 2 2 4 4 4 4 4 4 4 4 1 1 1 1 1 0 0
0 2 2 2 2 2 4 4 4 4 4 4 4 4 1 1 1 1 1 0 0",llada_parallel.out,False,33.0,4.666666666666667
90f3ed37,"(15, 10)",150,"(2, 2)",4.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0
0 0 8 8 8 8 8 8 8 8
8 8 0 0 0 0 0 0 0 0
0 0 8 8 8 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 8 8 1 1 1 1 1
8 8 8 0 0 0 0 0 0 0
0 0 0 8 8 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0","8 1
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 8 8 0 0 0 0 0 0 0 0",llada_parallel.out,False,146.0,0.02666666666666667
913fb3ed,"(16, 16)",256,"(7, 6)",42.0,0.0,False,,"6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0
6 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0
6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0
0 4 8 4 0 0 0 0 0 0 0 0 0 0 0 0
0 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0",llada_parallel.out,False,214.0,0.1640625
a79310a0,"(5, 5)",25,"(5, 5)",25.0,92.0,False,,"0 0 0 0 0
0 0 2 0 0
0 2 2 0 0
0 0 2 0 0
0 0 0 0 0","0 0 0 0 0
0 2 2 0 0
0 2 2 0 0
0 0 0 0 0
0 0 0 0 0",llada_parallel.out,True,0.0,1.0
a85d4709,"(3, 3)",9,"(3, 3)",9.0,33.33,False,,"3 3 3
2 2 2
4 4 4","3 3 3
4 4 4
2 2 2",llada_parallel.out,True,0.0,1.0
a87f7484,"(3, 3)",9,"(14, 3)",42.0,0.0,False,,"6 0 6
6 6 0
6 0 6","5 0 5
5 5 0
5 0 5
3 0 3
3 3 0
3 0 3
6 6 6
6 6 0
4 0 4
4 4 4
4 0 4
8 0 8
8 8 0
8 0 8",llada_parallel.out,False,33.0,4.666666666666667
a8c38be5,"(9, 9)",81,"(3, 14)",42.0,0.0,False,,"3 3 5 2 2 2 5 4 4
3 5 5 5 2 5 5 5 4
5 5 5 5 5 5 5 5 5
1 5 5 5 5 5 5 5 1
1 1 5 5 5 5 5 1 1
1 5 5 5 5 5 5 5 1
5 5 5 5 5 5 5 5 5
6 5 5 5 8 5 5 5 7
6 6 5 8 8 8 5 7 7","5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5",llada_parallel.out,False,39.0,0.5185185185185185
a8d7556c,"(18, 18)",324,"(1, 42)",42.0,0.0,False,,"2 2 0 5 0 5 0 0 5 5 0 5 5 5 5 5 0 0
2 2 5 5 0 5 0 5 2 2 0 5 5 5 5 0 5 5
5 0 0 0 5 5 0 5 2 2 5 0 5 0 5 5 0 5
0 5 5 5 0 5 5 0 5 5 0 2 2 5 5 0 5 5
5 5 5 5 5 5 5 0 0 5 5 2 2 0 0 5 5 5
0 5 5 5 5 0 5 5 5 0 5 2 2 5 5 0 5 0
5 5 0 5 5 5 5 5 5 0 0 5 0 0 5 0 5 5
5 5 5 5 0 0 5 5 0 5 5 5 5 5 0 5 5 0
5 0 5 0 0 5 5 5 0 0 0 5 5 5 5 0 0 0
0 0 0 0 5 0 0 0 5 5 5 5 0 0 5 0 5 5
5 0 5 5 0 5 5 5 0 0 5 0 5 5 5 5 5 0
0 0 0 5 5 0 5 0 0 5 5 0 5 5 5 5 5 5
0 5 5 5 5 0 0 5 0 0 0 5 5 5 5 5 0 5
5 5 5 5 5 5 5 0 5 5 5 5 5 5 5 2 2 5
5 5 0 5 5 5 0 5 0 5 5 5 5 0 5 2 2 5
5 0 5 5 5 5 0 5 5 0 0 0 5 5 5 5 0 5
0 5 2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 0 2 2 0 0 0 5 0 5 0 5 5 0 5 5 0 0",5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,llada_parallel.out,False,282.0,0.12962962962962962
a9f96cdd,"(3, 5)",15,"(3, 5)",15.0,73.33,False,,"0 0 0 3 0
0 0 0 0 0
0 0 0 8 0","0 0 0 0 0
0 0 0 0 0
0 0 8 0 7",llada_parallel.out,True,0.0,1.0
aabf363d,"(7, 7)",49,"(6, 7)",42.0,0.0,False,,"0 0 0 0 0 0 0
0 2 2 2 0 0 0
0 2 2 2 2 2 0
0 0 0 2 2 0 0
0 0 2 2 0 0 0
0 0 2 2 2 0 0
0 0 0 0 0 0 0","0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0
0 0 0 0 0 0 0",llada_parallel.out,False,7.0,0.8571428571428571
aba27056,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 2 2 2 2 0 4 0 0 0
0 2 4 4 2 4 0 0 0 0
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 4 4 4 4 4 4
0 2 4 4 2 4 0 0 0 0
0 2 2 2 2 0 4 0 0 0
0 0 0 0 0 0 0 4 0 0","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_parallel.out,False,50.0,0.5
ac0a08a4,"(12, 12)",144,"(7, 6)",42.0,0.0,False,,"1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
0 0 0 0 9 9 9 9 6 6 6 6
0 0 0 0 9 9 9 9 6 6 6 6
0 0 0 0 9 9 9 9 6 6 6 6
0 0 0 0 9 9 9 9 6 6 6 6
8 8 8 8 0 0 0 0 0 0 0 0
8 8 8 8 0 0 0 0 0 0 0 0
8 8 8 8 0 0 0 0 0 0 0 0
8 8 8 8 0 0 0 0 0 0 0 0","1 1 0 0 0 0
1 1 0 0 0 0
0 0 9 9 6 6
0 0 9 9 6 6
8 8 0 0 0 0
8 8 0 0 0 0
8 8 0 0 0 0",llada_parallel.out,False,102.0,0.2916666666666667
ae3edfdc,"(15, 15)",225,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 3 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 7 1 7 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,183.0,0.18666666666666668
ae4f1146,"(3, 3)",9,"(1, 26)",26.0,0.0,False,,"1 1 8
8 1 1
1 1 8",8 8 8 8 8 8 1 8 8 8 1 8 8 8 1 1 8 8 1 1 8 8 1 1 1 1,llada_parallel.out,False,17.0,2.888888888888889
aedd82e4,"(5, 4)",20,"(5, 4)",20.0,85.0,False,,"2 2 0 1
0 2 0 0
0 0 1 0
1 0 0 0
0 0 2 2","2 2 0 2
0 2 0 0
0 0 2 0
2 0 0 0
0 0 2 2",llada_parallel.out,True,0.0,1.0
